"Review #","Brand","Variety","Style","Country","Stars","Top_Ten_Y/N","Top_Ten_Year","Top_Ten_Rank","Top Ten","Continent","Meat_Type","Spicy","Noodle_Type"
1265,"ABC","Rasa Ayam Bawang Chicken Onion Flavour","Cup","Indonesia",3.75,"N",NA,NA,NA,"Asia","Chicken","No",NA
1264,"ABC","Selera Pedas Mi Goreng Cup Rasa Ayam Pedas Limau Hot Chicken Lemon Flavour","Cup","Indonesia",4.25,"N",NA,NA,NA,"Asia","Chicken","Yes","Mi"
1263,"Nissin","Cup Noodle Curry X Gunpla RX-78-2 Gundam","Cup","Japan",4.25,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1262,"ABC","Mi Cup Rasa Kari Ayam Chicken Curry Flavour","Cup","Indonesia",3.75,"N",NA,NA,NA,"Asia","Chicken","No","Mi"
1261,"Eat & Go","Rasa Baso Sapi Meat Ball Mi Instan Cup","Cup","Indonesia",3.75,"N",NA,NA,NA,"Asia",NA,"No","Mi"
1260,"ABC","Mi Goreng Pangsit Fried Noodle With Dumpling","Pack","Indonesia",5,"N",NA,NA,NA,"Asia",NA,"No","Mi"
1259,"Eat & Go","Chicken Onion Mi Instan Cup","Cup","Indonesia",3.75,"N",NA,NA,NA,"Asia","Chicken","No","Mi"
1258,"President","Mi Goreng Rasa Ayam Chicken Flavoured Fried Noodle","Pack","Indonesia",4.5,"N",NA,NA,NA,"Asia","Chicken","No","Mi"
1257,"ABC","Mi Goreng Spesial Special Fried Noodle","Cup","Indonesia",4,"N",NA,NA,NA,"Asia",NA,"No","Mi"
1256,"Eat & Go","Curry Chicken Mi Instan Cup","Cup","Indonesia",4.25,"N",NA,NA,NA,"Asia","Chicken","No","Mi"
1255,"Thai Choice","Instant Noodles Shrimp Flavour","Cup","Thailand",3.25,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
1254,"Four Seas","Sesame Oil Chicken Flavour Instant Noodle","Bowl","Hong Kong",2.75,"N",NA,NA,NA,"Asia","Chicken","No","Noodle"
1253,"Nissin","Chow Mein Teriyaki Chicken Flavor Chow Mein Noodles","Tray","United States",3.75,"N",NA,NA,NA,"North America","Chicken","No","Noodle"
1252,"Tesco","Instant Noodles Chow Mein Flavour","Pack","United Kingdom",2.25,"N",NA,NA,NA,"Europe",NA,"No","Noodle"
1251,"Mama","Instant Noodles Tom Saab Flavour","Pack","Thailand",3.5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1250,"Samyang Foods","三養라면 (Samyang Ramyun) (South Korean Version)","Bowl","South Korea",3.75,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1249,"Nissin","Sabor A Pollo Sopa Con Fideos","Cup","Colombia",2.75,"N",NA,NA,NA,"South America",NA,"No",NA
1248,"Wu-Mu","Beef Flavour Tomato Ramen","Pack","Taiwan",4,"N",NA,NA,NA,"Asia","Beef","No","Ramyeon"
1247,"Maruchan","I Want To Eat Ramen Pork Tonkotsu Flavor","Pack","Japan",4,"N",NA,NA,NA,"Asia","Pork","No","Ramyeon"
1246,"Annie Chun's","Ramen House Chicken Vegetable Flavored Ramen","Pack","United States",4,"N",NA,NA,NA,"North America","Chicken","No","Ramyeon"
1245,"Sau Tao","Instant Noodle King Abalone & Chicken Flavoured","Pack","Hong Kong",3.5,"N",NA,NA,NA,"Asia","Chicken","No","Noodle"
1244,"Unif","Unif-100 Pickled Cayenne Flavor Beef Ramen","Pack","China",3.75,"N",NA,NA,NA,"Asia","Beef","No","Ramyeon"
1243,"Nissin","Demae Rice Vermicelli Chicken Flavour Instant Rice Vermicelli With Soup Base","Pack","Hong Kong",1.75,"N",NA,NA,NA,"Asia","Chicken","No","Rice Noodle"
1242,"Thai Pavilion","Garlic Chili Instant Rice Noodles & Sauce","Tray","United States",4,"N",NA,NA,NA,"North America",NA,"Yes","Rice Noodle"
1241,"Nissin","Donbei Kansai Soy Sauce Flavor Udon","Pack","Japan",3.75,"N",NA,NA,NA,"Asia",NA,"No","Udon"
1240,"Maggi","Big Kari Perencah (Big Curry Flavor) 2 Minute Noodles","Pack","Malaysia",4,"N",NA,NA,NA,"Asia",NA,"No","Mi"
1239,"SuperMi","Rasa Ayam Spesial","Pack","Indonesia",4,"N",NA,NA,NA,"Asia","Chicken","No",NA
1238,"Sapporo Ichiban","Sesame Ramen","Pack","Japan",5,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1237,"Mama","Instant Noodles Creamy Tom Yum Minced Pork Flavour","Pack","Thailand",3.5,"N",NA,NA,NA,"Asia","Pork","No","Mi"
1236,"Emart","Dare You Habanero Ramyun","Cup","South Korea",3.25,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1235,"Nissin","Demae Ramen Miso Tonkotsu Artificial Pork Flavor Ramen Noodle","Pack","Hong Kong",3.75,"N",NA,NA,NA,"Asia","Pork","No","Ramyeon"
1234,"Sainsbury's","Barbecue Beef Flavour Instant Noodles","Pack","United Kingdom",2.75,"N",NA,NA,NA,"Europe","Beef","No","Noodle"
1233,"Nissin","Sabor A Pollo Sopa Instantánea Con Fideos","Pack","Colombia",3.25,"N",NA,NA,NA,"South America",NA,"No",NA
1232,"GaGa","Mie Gepeng Kuah Rasa Ayam Bawang Pedas","Pack","Indonesia",3.25,"N",NA,NA,NA,"Asia","Chicken","Yes","Mi"
1231,"A-Sha Dry Noodle","Instant Noodle Shallot Flavor","Pack","Taiwan",3.75,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1230,"Saji","Sajimee Original Soto Soup Flavor","Pack","Malaysia",4,"N",NA,NA,NA,"Asia",NA,"No",NA
1229,"Kumamoto","Tonkotsu Ramen MEGA Dragon","Pack","Japan",2.5,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1228,"Maruchan","Seimen Japanese Instant Ramen Noodles Shio Aji","Pack","Japan",3.75,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1227,"Mr. Noodles","Chicken Kimchi Oriental Style Noodles With Soup Base","Bowl","Canada",0.5,"N",NA,NA,NA,"North America","Chicken","No","Noodle"
1226,"Master Kong","Artificial Braised Beef Flavor Instant Noodle","Bowl","China",3.75,"N",NA,NA,NA,"Asia","Beef","No","Noodle"
1225,"Nissin","Pan Asian Kitchen Sweet & Sour Chicken Flavor Ramen Noodles","Tray","United States",3.75,"N",NA,NA,NA,"North America","Chicken","No","Ramyeon"
1224,"HoMyeonDang","Premium Noodle House Seafood Ramyun","Pack","South Korea",4,"N",NA,NA,NA,"Asia","Seafood","No","Ramyeon"
1223,"Sawadee","Instant Noodles Prawn Oriental Flavour","Pack","Malaysia",2.5,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
1222,"Nissin","Soba Classic Noodles With Japanese Yakisoba Sauce","Cup","Germany",3.75,"N",NA,NA,NA,"Europe",NA,"No","Noodle"
1221,"ABC","Selera Pedas Hot Semur Chicken Flavour","Pack","Indonesia",4.5,"N",NA,NA,NA,"Asia","Chicken","Yes",NA
1220,"Nissin","Ultraman Instant Noodle Pork Flavour","Cup","Japan",3,"N",NA,NA,NA,"Asia","Pork","No","Noodle"
1219,"Tokyo Noodle","Mini Instant Noodle Spicy Flavor","Pack","Japan",3.5,"N",NA,NA,NA,"Asia",NA,"Yes","Mi"
1218,"Sau Tao","Ho Fan Beef Soup Flavored","Pack","China",3.75,"N",NA,NA,NA,"Asia","Beef","No",NA
1217,"Doll","Hello Kitty Dim Sum Noodle Japanese Curry Flavour","Cup","Hong Kong",3.5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1216,"Batchelors","Super Low Fat Noodles Chilli Chicken Flavour","Pack","United Kingdom",1,"N",NA,NA,NA,"Europe","Chicken","Yes","Noodle"
1215,"GaGa","Mi Instan Cup Milk Chicken Soup","Cup","Indonesia",4.75,"N",NA,NA,NA,"Asia","Chicken","No","Mi"
1214,"Eat & Go","Rendang Beef Flavour Fried Instant Noodle","Cup","Indonesia",5,"N",NA,NA,NA,"Asia","Beef","No","Noodle"
1213,"Nan Jie Cun","Hot -Dry Instant Noodles Chilli Flavour","Tray","China",0.5,"N",NA,NA,NA,"Asia",NA,"Yes","Noodle"
1212,"Ruski","Instant Noodles Tom Yum Flavour","Pack","Thailand",3.5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1211,"Nissin","Demae Iccho Instant Noodle With Soup Base Artificial Chicken Flavour","Bowl","Hong Kong",3,"N",NA,NA,NA,"Asia","Chicken","No","Noodle"
1210,"A-Sha Dry Noodle","Hell Spicy Mala","Pack","Taiwan",4,"N",NA,NA,NA,"Asia",NA,"Yes",NA
1209,"Batchelors","Super Noodles Chicken Mushroom Flavour","Pack","United Kingdom",3.25,"N",NA,NA,NA,"Europe","Chicken","No","Noodle"
1208,"Golden Wheat","Korean Style Stew Prok Flavour Cooking Noodle","Pack","China",3.5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1207,"Nissin","UFO Yakisoba With Wasabi Mayonnaise","Bowl","Japan",5,"N",NA,NA,NA,"Asia",NA,"No",NA
1206,"China Best","Frozen Satay Sauce Noodle","Pack","Taiwan",1,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1205,"Mama","Instant Noodles Pork Flavour With Black Pepper","Pack","Thailand",3.5,"N",NA,NA,NA,"Asia","Pork","No","Noodle"
1204,"Nissin","Cup Noodles Sabor A Gallina","Cup","Colombia",3.5,"N",NA,NA,NA,"South America",NA,"No","Noodle"
1203,"GaGa","Mie Gepeng Kuah Rasa Soto Cabe Hijau","Pack","Indonesia",3.5,"N",NA,NA,NA,"Asia",NA,"No","Mi"
1202,"Sugakiya Foods","Udon Miso Stew","Pack","Japan",3.25,"N",NA,NA,NA,"Asia",NA,"No","Mi"
1201,"A-Sha Dry Noodle","Instant Noodle Curry Flavour","Pack","Taiwan",4.25,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1200,"Men-Sunaoshi","Tonkotsu Ramen","Pack","Japan",3.75,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1199,"Mama","Instant Noodles Chicken Green Curry Flavour","Pack","Thailand",3.75,"N",NA,NA,NA,"Asia","Chicken","No","Noodle"
1197,"Nissin","Cup Noodle Chilli Tomato","Cup","Japan",4.5,"N",NA,NA,NA,"Asia",NA,"Yes","Noodle"
1196,"Nissin","Bowl Noodles Chicken Flavor","Bowl","United States",3.5,"N",NA,NA,NA,"North America","Chicken","No","Noodle"
1195,"Sawadee","Instant Noodles Spicy Tomato Flavour","Pack","Malaysia",2.5,"N",NA,NA,NA,"Asia",NA,"Yes","Noodle"
1194,"Paldo","Namja Ramyun (US Version)","Bowl","South Korea",4,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1193,"Nissin","Soba Curry Noodles With Japanese Yakisoba Sauce","Cup","Germany",3.75,"N",NA,NA,NA,"Europe",NA,"No","Noodle"
1192,"Wu-Mu","Ramen With Simmered Pork Flavor","Pack","Taiwan",3.75,"N",NA,NA,NA,"Asia","Pork","No","Ramyeon"
1191,"GaGa","Seribu 1000 Goreng Spesial","Pack","Indonesia",4,"N",NA,NA,NA,"Asia",NA,"No",NA
1190,"Sanrio","Hello Kitty Hakata Shoyutonkotsu Ramen","Bowl","Japan",3.75,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1189,"Acecook","Comet Mori Yukino Tan-tan men","Bowl","Japan",5,"N",NA,NA,NA,"Asia",NA,"No",NA
1188,"Chencun","Braised Pork Ribs","Cup","China",3,"N",NA,NA,NA,"Asia","Pork","No",NA
1187,"Nongshim","Shin Ramyun Cup","Cup","South Korea",3.5,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1186,"Nissin","Sabor A Carne Sopa Instantánea Con Fideos","Pack","Colombia",3.75,"N",NA,NA,NA,"South America",NA,"No",NA
1185,"Sainsbury's","Basics Instant Noodles Chicken Flavour","Pack","United Kingdom",3.25,"N",NA,NA,NA,"Europe","Chicken","No","Noodle"
1184,"Sapporo Ichiban","Pokemon Shoyu Ramen","Cup","Japan",3.5,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1182,"Ko-Lee","Go Noodles Xtreme Hot & Spicy Flavour","Pack","United Kingdom",3.75,"N",NA,NA,NA,"Europe",NA,"Yes","Noodle"
1181,"Samyang Foods","Star Popeye Ramyun Snack","Pack","South Korea",4,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1180,"Wei Lih","What’s That? Leisure Meatballs Spicy Chicken Flavor","Pack","Taiwan",3.75,"N",NA,NA,NA,"Asia","Other","Yes",NA
1179,"Myojo","Chukazanmai Guangdong Style Ramen","Pack","Japan",4.25,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1178,"Nongshim","Shin Black Spicy Pot-au-feu Flavor Premium Noodle Soup","Cup","United States",5,"N",NA,NA,NA,"North America",NA,"Yes","Noodle"
1177,"ABC","Mi ABC Rasa Ayam Bawang (Onion Chicken)","Pack","Indonesia",4,"N",NA,NA,NA,"Asia","Chicken","No","Mi"
1176,"Maruchan","Old Style Shio Ramen","Pack","Japan",3.5,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1175,"Healtimie","Green Barley Noodle Milk Chicken Soup","Pack","Indonesia",4.25,"N",NA,NA,NA,"Asia","Chicken","No","Mi"
1174,"Itomen","Crab Flavor Instant Ramen","Pack","Japan",4,"N",NA,NA,NA,"Asia","Seafood","No","Ramyeon"
1173,"Pop Bihun","Spesial Goreng Special","Pack","Indonesia",3.5,"N",NA,NA,NA,"Asia",NA,"No",NA
1172,"Koyo","Seaweed Ramen Made With Organic Noodles","Pack","United States",2.75,"N",NA,NA,NA,"North America",NA,"No","Ramyeon"
1171,"Tiger Tiger","Traveller's Choice Indian Tikka Masala Flavour","Pack","United Kingdom",3,"N",NA,NA,NA,"Europe",NA,"No",NA
1170,"Acecook","Jan Jan Yakisoba","Cup","Japan",3.75,"N",NA,NA,NA,"Asia",NA,"No",NA
1169,"Mr. Noodles","Noodles In A Cup Beef Simulated Flavour","Cup","Canada",1.75,"N",NA,NA,NA,"North America","Beef","No","Noodle"
1168,"Nissin","Donbei Curry Udon (West Japanese)","Bowl","Japan",3.25,"N",NA,NA,NA,"Asia",NA,"No","Udon"
1167,"Kabuto Noodles","Miso Ramen","Cup","United Kingdom",3.75,"N",NA,NA,NA,"Europe",NA,"No","Ramyeon"
1166,"Unif","Man Han Feast Sichuan Chilli Eel Flavor","Bowl","Taiwan",5,"N",NA,NA,NA,"Asia",NA,"Yes",NA
1165,"Nissin","Chow Mein With Shrimp Chow Mein Noodles","Tray","United States",3.75,"N",NA,NA,NA,"North America","Seafood","No","Noodle"
1164,"Mr. Noodles","Bowl Chicken Simulated Flavour","Bowl","Canada",2,"N",NA,NA,NA,"North America","Chicken","No",NA
1163,"Chewy","Rice Vermicelli Spicy Beef With Chilli Flavour","Pack","China",3.25,"N",NA,NA,NA,"Asia","Beef","Yes","Rice Noodle"
1162,"Nissin","Chanpon Ramen","Pack","Japan",4.75,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1161,"GaGa","100 Green Chilli Soto Flavour","Pack","Indonesia",3.75,"N",NA,NA,NA,"Asia",NA,"Yes",NA
1160,"Samyang Foods","Chacharoni","Pack","South Korea",3.75,"N",NA,NA,NA,"Asia",NA,"No",NA
1159,"Peyang","Yakisoba","Tray","Japan",5,"N",NA,NA,NA,"Asia",NA,"No",NA
1158,"Nissin","Demae Iccho XO Sauce Seafood Flavour","Bowl","Hong Kong",4,"N",NA,NA,NA,"Asia","Seafood","No",NA
1157,"Golden Wonder","The Nation's Noodle Beef & Tomato Flavour","Cup","United Kingdom",4.25,"N",NA,NA,NA,"Europe","Beef","No","Noodle"
1156,"Vifon","Oriental Style Instant Vermicelli Sour Crab Flavour Soup","Pack","Vietnam",3.75,"N",NA,NA,NA,"Asia","Seafood","No",NA
1155,"Komforte Chockolates","Savory Ramen","Bar","United States",5,"N",NA,NA,NA,"North America",NA,"No","Ramyeon"
1154,"Golden Wheat","Korean Style Shrimp Flavour Cooking Noodle","Pack","China",3.5,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
1153,"Wu-Mu","Spicy Flavor Tomato Ramen","Pack","Taiwan",4,"N",NA,NA,NA,"Asia",NA,"Yes","Ramyeon"
1152,"Sapporo Ichiban","Tomato & Basil Shio Ramen","Pack","Japan",4,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1151,"Asian Thai Foods","Fatafat Vegetable Flavor","Pack","Nepal",3.75,"N",NA,NA,NA,"Asia",NA,"No",NA
1150,"Asian Thai Foods","Krrish Instant Noodles Chicken Flavor","Pack","Nepal",3.5,"N",NA,NA,NA,"Asia","Chicken","No","Noodle"
1149,"Asian Thai Foods","Preeti Instant Noodles Chicken Soup Base","Pack","Nepal",3.5,"N",NA,NA,NA,"Asia","Chicken","No","Noodle"
1148,"Asian Thai Foods","Miteri Instant Noodles Vegetable Flavor","Pack","Nepal",3.5,"N",NA,NA,NA,"Asia",NA,"No","Mi"
1147,"Asian Thai Foods","Rumpum Chicken Soup Base","Pack","Nepal",3.5,"N",NA,NA,NA,"Asia","Chicken","No",NA
1146,"Asian Thai Foods","2pm Precooked Noodles Chicken Curry Delight","Pack","Nepal",3.5,"N",NA,NA,NA,"Asia","Chicken","No","Noodle"
1145,"Asian Thai Foods","Fatafat Chicken Flavor","Pack","Nepal",3.75,"N",NA,NA,NA,"Asia","Chicken","No",NA
1144,"Asian Thai Foods","Krrish Instant Noodles Vegetable Curry Flavor","Pack","Nepal",3.5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1143,"Asian Thai Foods","Rumpum Vegetable Soup Base","Pack","Nepal",4.25,"N",NA,NA,NA,"Asia",NA,"No",NA
1142,"Asian Thai Foods","Miteri Instant Noodles Chicken Flavor","Pack","Nepal",4,"N",NA,NA,NA,"Asia","Chicken","No","Mi"
1141,"Asian Thai Foods","Joker Ready To Eat Noodles","Pack","Nepal",3.25,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1140,"Asian Thai Foods","Preeti Instant Noodles Veg Soup Base","Pack","Nepal",5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1139,"Asian Thai Foods","Gaurav Chicken Seasoning","Pack","Nepal",3.75,"N",NA,NA,NA,"Asia","Chicken","No",NA
1138,"Tablemark","Downtown Ramen Shop Shoyu","Pack","Japan",4.75,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1137,"Koka","Oriental Style Instant Noodles Crab Flavour","Pack","Singapore",3.75,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
1136,"Nissin","Yakisoba","Pack","Japan",5,"N",NA,NA,NA,"Asia",NA,"No",NA
1135,"Indomie","Instant Noodle Beef & Lime Flavour","Pack","Indonesia",4.25,"N",NA,NA,NA,"Asia","Beef","No","Noodle"
1134,"Hi-Myon","Katsuo Udon","Pack","South Korea",4,"N",NA,NA,NA,"Asia",NA,"No","Udon"
1133,"Kamfen","E-Men Noodles Abalone Soup Flavor","Pack","Hong Kong",3.75,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1132,"Tesco","Everyday Value Spicy Curry Flavour Noodles","Cup","United Kingdom",1.5,"N",NA,NA,NA,"Europe",NA,"Yes","Noodle"
1131,"Wei Lih","What’s That? Leisure Meatballs Chicken Flavor","Pack","Taiwan",3.75,"N",NA,NA,NA,"Asia","Other","No",NA
1130,"Nissin","Big Cup Noodles Habanero Lime Shrimp Flavor Ramen Noodle Soup","Cup","United States",3.5,"N",NA,NA,NA,"North America","Seafood","No","Ramyeon"
1129,"Oyatsu","Baby Star Ramen Round Chikinmini","Pack","Japan",3.5,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1128,"Lucky Me!","Special Instant Pancit Bihon With Kalamansi","Pack","Philippines",3.25,"N",NA,NA,NA,"Asia",NA,"No",NA
1127,"Campbell's","Hearty Noodles Chicken Flavour","Cup","Canada",2.75,"N",NA,NA,NA,"North America","Chicken","No","Noodle"
1126,"GaGa","Mie Jepeng Goreng Rasa Ayam Lada Hitam","Pack","Indonesia",4,"N",NA,NA,NA,"Asia","Chicken","No","Mi"
1125,"Myojo","Japanese Style Noodles Shio Flavor","Pack","United States",5,"N",NA,NA,NA,"North America",NA,"No","Noodle"
1124,"Samyang Foods","Ganjjampong","Bowl","South Korea",4.25,"N",NA,NA,NA,"Asia",NA,"No",NA
1123,"Maruchan","Fresh Yaki-Soba Stir Fry Noodles With Seasoning Sauce Base","Pack","Japan",4.25,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1122,"Nagao Noodle","Ramen Kamen Thasos Galle Pork Bone","Pack","Japan",4.25,"N",NA,NA,NA,"Asia","Pork","No","Ramyeon"
1121,"Sau Tao","Oat Noodle Sesame Oil Flavored","Pack","China",3.75,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1120,"ABC","Selera Pedas Mi Rebus Hot Gulai Flavor","Pack","Indonesia",4.75,"N",NA,NA,NA,"Asia",NA,"Yes","Mi"
1119,"Ko-Lee","Taste Sensation Instant Noodles Curry Flavour","Pack","United Kingdom",3.75,"N",NA,NA,NA,"Europe",NA,"No","Noodle"
1118,"Mr. Noodles","Kimchi Bowl Noodles Oriental Noodle With Soup Base","Bowl","Canada",2.75,"N",NA,NA,NA,"North America",NA,"No","Noodle"
1117,"Thai Pavilion","spicy Pad Thai Instant Noodles & Sauce","Tray","United States",4.25,"N",NA,NA,NA,"North America",NA,"No","Noodle"
1116,"Tokyo Noodle","Mini Instant Noodles Artificial Chicken Flavor","Pack","Japan",5,"N",NA,NA,NA,"Asia","Chicken","No","Mi"
1115,"Nissin","Pan Asian Kitchen Sukiyaki Beef Flavor Savory Soy Sauce Ramen Noodles","Tray","United States",3.75,"N",NA,NA,NA,"North America","Beef","No","Ramyeon"
1114,"Maitri","Vegetarian Fried Noodles (Mie Goreng)","Pack","Indonesia",4,"N",NA,NA,NA,"Asia",NA,"No","Mi"
1113,"Samyang Foods","Samyang Ramyun (SK Version)","Cup","South Korea",3.5,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1112,"Mama","Oriental Style Instant Kua-Chap Clear Soup","Pack","Thailand",3.75,"N",NA,NA,NA,"Asia",NA,"No",NA
1111,"Golden Wheat","Korean Style Stew Beef Cooking Noodle","Pack","China",3.25,"N",NA,NA,NA,"Asia","Beef","No","Noodle"
1110,"GS25","Gonghwachun Jjajangmyun","Pack","South Korea",4.5,"N",NA,NA,NA,"Asia",NA,"No",NA
1109,"La Fonte","Spaghetti With Bolognese Sauce","Box","Indonesia",4.25,"N",NA,NA,NA,"Asia",NA,"No",NA
1108,"Chencun","Spicy Beef","Cup","China",3.5,"N",NA,NA,NA,"Asia","Beef","Yes",NA
1107,"Nissin","Demae Ramen Kimchi Flavour Instant Noodle With Soup Base","Bowl","Hong Kong",3.5,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
1106,"Nissin","Raoh Rich Soy Sauce With Roast Pork (2 Slices)","Bowl","Japan",4.5,"N",NA,NA,NA,"Asia","Pork","No",NA
1105,"Nongshim","Doong Ji Authentic Korean Cold Noodles With Chili Sauce","Tray","South Korea",5,"N",NA,NA,NA,"Asia",NA,"Yes","Noodle"
1104,"Western Family","Instant Noodles Chicken Flavour","Pack","Canada",3.5,"N",NA,NA,NA,"North America","Chicken","No","Noodle"
1103,"Myojo","Ippei-chan Yomise No Yakisoba Teriyaki Mayo Flavor","Tray","Japan",5,"N",NA,NA,NA,"Asia",NA,"No",NA
1102,"Batchelors","Super Noodles Mild Mexican Chilli","Pack","United Kingdom",3,"N",NA,NA,NA,"Europe",NA,"Yes","Mi"
1101,"Eat & Go","Spicy Chicken Mi Instan Cup","Cup","Indonesia",4.25,"N",NA,NA,NA,"Asia","Chicken","Yes","Mi"
1100,"Baltix","Instant Noodles With Chicken Flavour Broth","Pack","Estonia",3.75,"N",NA,NA,NA,"Europe","Chicken","No","Noodle"
1099,"Baltix","Instant Noodles With Beef Flavour Broth","Pack","Estonia",3.25,"N",NA,NA,NA,"Europe","Beef","No","Noodle"
1098,"Tropicana Slim","Low Fat Noodles Hainan Chicken","Pack","Indonesia",3.75,"N",NA,NA,NA,"Asia","Chicken","No","Noodle"
1097,"Amianda","Homely Dried Noodles - Sesame Pate","Pack","Taiwan",3.75,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1096,"Amianda","Tachia Noodles - Hot & Spicy Sauce","Pack","Taiwan",3.5,"N",NA,NA,NA,"Asia",NA,"Yes","Noodle"
1095,"Amianda","Tachia Dried Noodles - Fried Shallot","Pack","Taiwan",3.25,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1094,"Amianda","Thin Noodles - Sesame Oil","Pack","Taiwan",4.25,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1093,"Amianda","Hakka Flat Noodles - Satay Sauce","Pack","Taiwan",4.5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1092,"Amianda","Tachia Dried Noodles - Rou Zhou Meat Sauce","Pack","Taiwan",5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1091,"Amianda","Homely Dried Noodles - Original Flavor","Pack","Taiwan",4,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1090,"Amianda","Dried Noodles - Spicy Sauerkraut","Pack","Taiwan",3.25,"N",NA,NA,NA,"Asia",NA,"Yes","Noodle"
1089,"Amianda","Hakka Flat Noodles - Fried Bean Sauce","Pack","Taiwan",4.25,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1088,"Amianda","Tachia Dried Noodles - Peppery","Pack","Taiwan",3.75,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1086,"Sawadee","Indian Curry Flavour","Pack","United Kingdom",3,"N",NA,NA,NA,"Europe",NA,"No",NA
1085,"Vina Acecook","Hao Hao Mi Goreng Shrimp & Onion Flavour","Pack","Vietnam",3.5,"N",NA,NA,NA,"Asia","Seafood","No","Mi"
1084,"Mr. Noodles","Noodles In A Cup Chicken Simulated Flavour","Cup","Canada",1.5,"N",NA,NA,NA,"North America","Chicken","No","Noodle"
1083,"Nissin","GooTa Demi Hamburg-Men","Cup","Japan",4.75,"N",NA,NA,NA,"Asia",NA,"No",NA
1082,"Indomie","Mi Goreng Cabe Ijo","Pack","Indonesia",4.5,"N",NA,NA,NA,"Asia",NA,"No","Mi"
1081,"Deshome","Aloe Noodle Sesame Sauce","Pack","Taiwan",3.25,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1080,"Deshome","Black Eyed Beans Noodle Basil Sauce & Sesame Sauce","Pack","Taiwan",3.5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1079,"Deshome","Aloe Noodle Vegetable Sauce","Pack","Taiwan",5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1078,"Deshome","Black Eyed Beans Noodle Spicy Soybean Sauce & Sesame Sauce","Pack","Taiwan",3.75,"N",NA,NA,NA,"Asia",NA,"Yes","Noodle"
1077,"Deshome","Aloe Noodle Red Onion & Sesame Sauce","Pack","Taiwan",5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1076,"Deshome","Black Eyed Beans Noodle Vegetable Sauce & Sesame Sauce","Pack","Taiwan",3.75,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1075,"Deshome","Aloe Noodle With Basil Sauce","Pack","Taiwan",5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1074,"Deshome","Pollen Noodles Sesame Sauce & Soy Sauce","Pack","Taiwan",4.25,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
1073,"Deshome","Black Eyed Bean Noodle Red Onion Sauce & Sesame Sauce","Pack","Taiwan",3.75,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
